service_id,date,exception_type
N601-57-2005082025-AF4#GOE,20250826,2
N601-58-2150082025-GOE#AF2,20250819,2
N601-58-2150082025-GOE#AF2,20250826,2
N61-2-1730062025-AMD#WIG,20250621,2
N61-23-1845062025-TNV#AMD,20250620,2
N61-23-1845062025-TNV#AMD,20250621,2
N61-24-1315062025-AMD#TNV,20250620,2
N61-24-1315062025-AMD#TNV,20250621,2
N61-24-1315062025-AMD#TNV,20250622,2
N61-32-2030062025-AMD#WIG,20250620,2
N61-32-2030062025-AMD#WIG,20250621,2
N61-35-1235062025-WIG#AMD,20250620,2
N61-35-1235062025-WIG#AMD,20250621,2
N61-37-1555062025-WIG#AMD,20250620,2
N61-37-1555062025-WIG#AMD,20250621,2
N61-41-0625062025-CGN#AMD,20250621,2
N61-41-0625062025-CGN#AMD,20250622,2
N61-42-1600062025-AMD#CGN,20250621,2
N61-42-1600062025-AMD#CGN,20250622,2
N66-5-1840062025-WIF#HH,20250617,2
N66-5-1840062025-WIF#HH,20250618,2
N66-5-1840062025-WIF#HH,20250624,2
N66-5-1840062025-WIF#HH,20250625,2
N66-6-1430062025-HH#WIF,20250609,2
N66-6-1430062025-HH#WIF,20250616,2
N66-6-1430062025-HH#WIF,20250623,2
N701-3-1830112025-MTP#SAMO,20251103,2
N701-3-1830112025-MTP#SAMO,20251104,2
N701-3-1830112025-MTP#SAMO,20251112,2
N701-3-1830112025-MTP#SAMO,20251117,2
N701-3-1830112025-MTP#SAMO,20251118,2
N701-3-1830112025-MTP#SAMO,20251124,2
N701-3-1830112025-MTP#SAMO,20251125,2
N701-4-2000112025-SAMO#MTP,20251104,2
N701-4-2000112025-SAMO#MTP,20251105,2
N701-4-2000112025-SAMO#MTP,20251113,2
N701-4-2000112025-SAMO#MTP,20251118,2
N701-4-2000112025-SAMO#MTP,20251119,2
N701-4-2000112025-SAMO#MTP,20251125,2
N701-4-2000112025-SAMO#MTP,20251126,2
N702-6-1520062025-BRG#BST,20250616,2
N702-6-1520062025-BRG#BST,20250617,2
N702-6-1620112025-BRG#BST,20251103,2
N702-6-1620112025-BRG#BST,20251104,2
N702-6-1620112025-BRG#BST,20251117,2
N702-6-1620112025-BRG#BST,20251118,2
N702-6-1620112025-BRG#BST,20251124,2
N702-6-1620112025-BRG#BST,20251125,2
N702-7-1850062025-BST#BRG,20250617,2
N702-7-1850062025-BST#BRG,20250618,2
N702-7-1950112025-BST#BRG,20251104,2
N702-7-1950112025-BST#BRG,20251105,2
N702-7-1950112025-BST#BRG,20251118,2
N702-7-1950112025-BST#BRG,20251119,2
N702-7-1950112025-BST#BRG,20251125,2
N702-7-1950112025-BST#BRG,20251126,2
N703-2-2015072025-PQB#BIL,20250702,2
N703-2-2015072025-PQB#BIL,20250703,2
N705-3-1950062025-TLS#PCG,20250617,2
N705-3-1950062025-TLS#PCG,20250624,2
N705-3-1950102025-TLS#PCG,20251007,2
N705-3-1950102025-TLS#PCG,20251008,2
N705-3-1950102025-TLS#PCG,20251014,2
N705-3-1950102025-TLS#PCG,20251015,2
N705-3-2050112025-TLS#PCG,20251104,2
N705-3-2050112025-TLS#PCG,20251105,2
N705-3-2050112025-TLS#PCG,20251113,2
N705-3-2050112025-TLS#PCG,20251118,2
N705-3-2050112025-TLS#PCG,20251119,2
N705-3-2050112025-TLS#PCG,20251125,2
N705-3-2050112025-TLS#PCG,20251126,2
N705-4-2110062025-PCG#TLS,20250616,2
N705-4-2110062025-PCG#TLS,20250623,2
N705-4-2110102025-PCG#TLS,20251006,2
N705-4-2110102025-PCG#TLS,20251007,2
N705-4-2110102025-PCG#TLS,20251013,2
N705-4-2110102025-PCG#TLS,20251014,2
N705-4-2210112025-PCG#TLS,20251103,2
N705-4-2210112025-PCG#TLS,20251104,2
N705-4-2210112025-PCG#TLS,20251112,2
N705-4-2210112025-PCG#TLS,20251117,2
N705-4-2210112025-PCG#TLS,20251118,2
N705-4-2210112025-PCG#TLS,20251124,2
N705-4-2210112025-PCG#TLS,20251125,2
N707-3-1800062025-BAC#PQB,20250616,2
N707-3-1800062025-BAC#PQB,20250623,2
N707-3-1800102025-BAC#PQB,20251006,2
N707-3-1800102025-BAC#PQB,20251007,2
N707-3-1800102025-BAC#PQB,20251008,2
N707-3-1800102025-BAC#PQB,20251013,2
N707-3-1800102025-BAC#PQB,20251014,2
N707-3-1800102025-BAC#PQB,20251015,2
N707-4-1625062025-PQB#BAC,20250617,2
N707-4-1625062025-PQB#BAC,20250624,2
N707-4-1625102025-PQB#BAC,20251007,2
N707-4-1625102025-PQB#BAC,20251008,2
N707-4-1625102025-PQB#BAC,20251009,2
N707-4-1625102025-PQB#BAC,20251014,2
N707-4-1625102025-PQB#BAC,20251015,2
N707-4-1625102025-PQB#BAC,20251016,2
N708-1-1910062025-BXN#MAA,20250609,2
N708-1-1910062025-BXN#MAA,20250610,2
N708-1-1910062025-BXN#MAA,20250616,2
N708-1-1910062025-BXN#MAA,20250617,2
N708-2-2155062025-MAA#BXN,20250610,2
N708-2-2155062025-MAA#BXN,20250611,2
N708-2-2155062025-MAA#BXN,20250617,2
N708-2-2155062025-MAA#BXN,20250618,2
N71-7-1645062025-HH#PQB,20250617,2
N71-7-1645062025-HH#PQB,20250618,2
N71-7-1645062025-HH#PQB,20250624,2
N71-7-1645062025-HH#PQB,20250625,2
N71-7-1645092025-HH#PQB,20250909,2
N71-7-1645092025-HH#PQB,20250910,2
N71-7-1645092025-HH#PQB,20250916,2
N71-7-1645092025-HH#PQB,20250917,2
N71-7-1645092025-HH#PQB,20250923,2
N71-7-1645092025-HH#PQB,20250924,2
N71-8-2000062025-PQB#HH,20250618,2
N71-8-2000062025-PQB#HH,20250619,2
N71-8-2000062025-PQB#HH,20250625,2
N71-8-2000062025-PQB#HH,20250626,2
N71-8-2000072025-PQB#HH,20250702,2
N71-8-2000072025-PQB#HH,20250703,2
N71-8-2000092025-PQB#HH,20250910,2
N71-8-2000092025-PQB#HH,20250911,2
N71-8-2000092025-PQB#HH,20250917,2
N71-8-2000092025-PQB#HH,20250918,2
N71-8-2000092025-PQB#HH,20250924,2
N71-8-2000092025-PQB#HH,20250925,2
N710-1-2015062025-E#BAC,20250611,2
N710-1-2015062025-E#BAC,20250612,2
N710-1-2015062025-E#BAC,20250618,2
N710-1-2015062025-E#BAC,20250619,2
N710-1-2015092025-E#BAC,20250910,2
N710-1-2015092025-E#BAC,20250911,2
N710-1-2015092025-E#BAC,20250917,2
N710-1-2015092025-E#BAC,20250918,2
N710-1-2015092025-E#BAC,20250924,2
N710-1-2015092025-E#BAC,20250925,2
N710-1-2015102025-E#BAC,20251008,2
N710-1-2015102025-E#BAC,20251009,2
N710-1-2015102025-E#BAC,20251015,2
N710-1-2015102025-E#BAC,20251016,2
N710-2-1120062025-BAC#E,20250610,2
N710-2-1120062025-BAC#E,20250611,2
N710-2-1120062025-BAC#E,20250617,2
N710-2-1120062025-BAC#E,20250618,2
N710-2-1120092025-BAC#E,20250909,2
N710-2-1120092025-BAC#E,20250910,2
N710-2-1120092025-BAC#E,20250916,2
N710-2-1120092025-BAC#E,20250917,2
N710-2-1120092025-BAC#E,20250923,2
N710-2-1120092025-BAC#E,20250924,2
N710-2-1120102025-BAC#E,20251007,2
N710-2-1120102025-BAC#E,20251008,2
N710-2-1120102025-BAC#E,20251014,2
N710-2-1120102025-BAC#E,20251015,2
N711-1-1850102025-RNS#BIL,20251008,2
N711-1-1850102025-RNS#BIL,20251015,2
N711-2-1920102025-BIL#RNS,20251007,2
N711-2-1920102025-BIL#RNS,20251014,2
N712-2-1830062025-BZA#NAN,20250616,2
N712-2-1830062025-BZA#NAN,20250623,2
N712-2-1830102025-BZA#NAN,20251006,2
N712-2-1830102025-BZA#NAN,20251007,2
N712-2-1830102025-BZA#NAN,20251013,2
N712-2-1830102025-BZA#NAN,20251014,2
N712-3-1930062025-NAN#BZA,20250617,2
N712-3-1930062025-NAN#BZA,20250624,2
N712-3-1930102025-NAN#BZA,20251007,2
N712-3-1930102025-NAN#BZA,20251008,2
N712-3-1930102025-NAN#BZA,20251014,2
N712-3-1930102025-NAN#BZA,20251015,2
N716-6-1350072025-BIL#LYO,20250702,2
N716-6-1350072025-BIL#LYO,20250703,2
N717-11-2000112025-PQB#BXN,20251118,2
N717-11-2000112025-PQB#BXN,20251120,2
N717-11-2000112025-PQB#BXN,20251125,2
N717-11-2000112025-PQB#BXN,20251127,2
N717-14-1445112025-BXN#PQB,20251117,2
N717-14-1445112025-BXN#PQB,20251119,2
N717-14-1445112025-BXN#PQB,20251124,2
N717-14-1445112025-BXN#PQB,20251126,2
N719-13-1900112025-PQB#GNF,20251122,2
N719-13-1900112025-PQB#GNF,20251129,2
N719-16-1405112025-GNF#PQB,20251121,2
N719-16-1405112025-GNF#PQB,20251128,2
N720-5-1800102025-MAA#STB,20251009,2
N720-5-1800102025-MAA#STB,20251016,2
N720-6-1730102025-STB#MAA,20251008,2
N720-6-1730102025-STB#MAA,20251015,2
N740-3-1655062025-MIO#BAC,20250612,2
N740-4-1925062025-BAC#VE,20250608,2
N740-4-1925062025-BAC#VE,20250613,2
N744-1-1745072025-GBL#SAMO,20250707,2
N744-1-1745072025-GBL#SAMO,20250710,2
N744-1-1745072025-GBL#SAMO,20250721,2
N744-1-1745072025-GBL#SAMO,20250728,2
N744-2-1805072025-SAMO#GBL,20250708,2
N744-2-1805072025-SAMO#GBL,20250711,2
N744-2-1805072025-SAMO#GBL,20250722,2
N749-1-1930062025-PQB#MAA,20250616,2
N749-1-1930062025-PQB#MAA,20250623,2
N749-2-1830062025-MAA#PQB,20250617,2
N749-2-1830062025-MAA#PQB,20250624,2
N758-3-1715112025-FIV#BAC,20251110,2
N758-3-1715112025-FIV#BAC,20251111,2
N758-3-1715112025-FIV#BAC,20251117,2
N758-3-1715112025-FIV#BAC,20251118,2
N758-3-1715112025-FIV#BAC,20251124,2
N758-3-1715112025-FIV#BAC,20251125,2
N758-4-2015112025-BAC#FIV,20251111,2
N758-4-2015112025-BAC#FIV,20251112,2
N758-4-2015112025-BAC#FIV,20251118,2
N758-4-2015112025-BAC#FIV,20251119,2
N758-4-2015112025-BAC#FIV,20251125,2
N758-4-2015112025-BAC#FIV,20251126,2
N760-11-1900062025-AMD#SXP,20250620,2
N760-11-1900062025-AMD#SXP,20250621,2
N760-11-1900102025-AMD#SXP,20251007,2
N760-11-1900102025-AMD#SXP,20251008,2
N760-11-1900102025-AMD#SXP,20251009,2
N760-11-1900102025-AMD#SXP,20251014,2
N760-11-1900102025-AMD#SXP,20251015,2
N760-11-1900102025-AMD#SXP,20251016,2
N760-12-1555062025-SXP#AMD,20250609,2
N760-12-1555062025-SXP#AMD,20250616,2
N760-12-1555062025-SXP#AMD,20250623,2
N760-12-1555102025-SXP#AMD,20251006,2
N760-12-1555102025-SXP#AMD,20251007,2
N760-12-1555102025-SXP#AMD,20251008,2
N760-12-1555102025-SXP#AMD,20251013,2
N760-12-1555102025-SXP#AMD,20251014,2
N760-12-1555102025-SXP#AMD,20251015,2
N770-1-0825072025-PQB#MAL,20250718,2
N770-1-0825072025-PQB#MAL,20250719,2
N770-1-0825072025-PQB#MAL,20250720,2
N770-1-0825082025-PQB#MAL,20250808,2
N770-1-0825082025-PQB#MAL,20250809,2
N770-1-0825082025-PQB#MAL,20250810,2
N770-1-0825102025-PQB#MAL,20251006,2
N770-1-0825102025-PQB#MAL,20251007,2
N770-1-0825102025-PQB#MAL,20251008,2
N770-1-0825102025-PQB#MAL,20251013,2
N770-1-0825102025-PQB#MAL,20251014,2
N770-1-0825102025-PQB#MAL,20251015,2
N770-1-0855072025-PQB#MAL,20250711,2
N770-1-0855072025-PQB#MAL,20250712,2
N770-1-0855072025-PQB#MAL,20250713,2
N770-1-0855072025-PQB#MAL,20250725,2
N770-1-0855072025-PQB#MAL,20250726,2
N770-1-0855072025-PQB#MAL,20250727,2
N770-2-1830102025-MAL#PQB,20251007,2
N770-2-1830102025-MAL#PQB,20251008,2
N770-2-1830102025-MAL#PQB,20251009,2
N770-2-1830102025-MAL#PQB,20251014,2
N770-2-1830102025-MAL#PQB,20251015,2
N770-2-1830102025-MAL#PQB,20251016,2
N770-2-1840082025-MAL#PQB,20250815,2
N779-1-1710102025-KRT#CMX,20251007,2
N779-1-1710102025-KRT#CMX,20251014,2
N779-2-1815072025-CMX#KRT,20250702,2
N779-2-1815102025-CMX#KRT,20251008,2
N779-2-1815102025-CMX#KRT,20251015,2
N780-5-1920062025-B#PQB,20250609,2
N780-5-1920062025-B#PQB,20250610,2
N780-5-1920062025-B#PQB,20250616,2
N780-5-1920062025-B#PQB,20250617,2
N780-6-1410062025-PQB#B,20250610,2
N780-6-1410062025-PQB#B,20250611,2
N780-6-1410062025-PQB#B,20250617,2
N780-6-1410062025-PQB#B,20250618,2
N799-1-1845102025-BER#PQB,20251007,2
N799-1-1845102025-BER#PQB,20251008,2
N799-1-1845102025-BER#PQB,20251009,2
N799-1-1845102025-BER#PQB,20251014,2
N799-1-1845102025-BER#PQB,20251015,2
N799-1-1845102025-BER#PQB,20251016,2
N799-1-1945112025-BER#PQB,20251104,2
N799-1-1945112025-BER#PQB,20251105,2
N799-1-1945112025-BER#PQB,20251118,2
N799-1-1945112025-BER#PQB,20251119,2
N799-1-1945112025-BER#PQB,20251125,2
N799-1-1945112025-BER#PQB,20251126,2
N799-2-2110102025-PQB#BER,20251006,2
N799-2-2110102025-PQB#BER,20251007,2
N799-2-2110102025-PQB#BER,20251008,2
N799-2-2110102025-PQB#BER,20251013,2
N799-2-2110102025-PQB#BER,20251014,2
N799-2-2110102025-PQB#BER,20251015,2
N799-2-2210112025-PQB#BER,20251103,2
N799-2-2210112025-PQB#BER,20251104,2
N799-2-2210112025-PQB#BER,20251117,2
N799-2-2210112025-PQB#BER,20251118,2
N799-2-2210112025-PQB#BER,20251124,2
N799-2-2210112025-PQB#BER,20251125,2
N800-6-2215062025-PQB#AMD,20250620,2
N800-6-2215062025-PQB#AMD,20250621,2
N800-7-1915062025-AMD#PQB,20250620,2
N800-7-1915062025-AMD#PQB,20250621,2
N800-8-1915062025-PQB#AMD,20250621,2
N800-8-1915062025-PQB#AMD,20250622,2
N800-9-2150062025-AMD#PQB,20250620,2
N800-9-2150062025-AMD#PQB,20250621,2
N800-9-2250112025-AMD#PQB,20251109,2
N800-9-2250112025-AMD#PQB,20251116,2
N800-9-2250112025-AMD#PQB,20251123,2
N802-5-1845062025-AMD#PQB,20250620,2
N802-5-1845062025-AMD#PQB,20250621,2
N802-6-2015062025-PQB#AMD,20250620,2
N802-6-2015062025-PQB#AMD,20250621,2
N802-7-2130062025-AMD#PQB,20250620,2
N802-7-2130062025-AMD#PQB,20250621,2
N802-8-2155062025-PQB#AMD,20250620,2
N802-8-2155062025-PQB#AMD,20250621,2
N803-1-2035062025-AMD#PQB,20250620,2
N803-1-2035062025-AMD#PQB,20250621,2
N803-2-2040062025-PQB#AMD,20250620,2
N803-2-2040062025-PQB#AMD,20250621,2
N803-3-2030102025-DHA#PQB,20251007,2
N803-3-2030102025-DHA#PQB,20251008,2
N803-3-2030102025-DHA#PQB,20251014,2
N803-3-2030102025-DHA#PQB,20251015,2
N803-4-2005072025-PQB#DHA,20250702,2
N803-4-2005072025-PQB#DHA,20250703,2
N803-4-2005102025-PQB#DHA,20251008,2
N803-4-2005102025-PQB#DHA,20251009,2
N803-4-2005102025-PQB#DHA,20251015,2
N803-4-2005102025-PQB#DHA,20251016,2
N806-3-2145062025-AMD#PQB,20250620,2
N806-3-2145062025-AMD#PQB,20250621,2
N806-4-2130062025-PQB#AMD,20250620,2
N806-4-2130062025-PQB#AMD,20250621,2
N814-1-1515062025-AMD#LVC,20250621,2
N814-1-1645062025-AMD#LVC,20250620,2
N814-2-1830062025-LVC#AMD,20250620,2
N814-2-1830062025-LVC#AMD,20250621,2
N815-2-1900062025-LVC#F,20250620,2
N815-2-1900062025-LVC#F,20250626,2
N815-2-2030062025-LVC#F,20250613,2
N815-2-2030062025-LVC#F,20250619,2
N815-2-2030062025-LVC#F,20250627,2
N815-2-2130062025-LVC#F,20250615,2
N815-2-2200062025-LVC#F,20250622,2
N818-1-1900072025-HH#MON,20250702,2
N818-1-1900072025-HH#MON,20250703,2
N824-1-1945062025-AMS#LVC,20250620,2
N824-1-1945062025-AMS#LVC,20250621,2
N824-2-2130062025-LVC#ACS,20250613,2
N824-2-2130062025-LVC#ACS,20250620,2
N824-2-2130062025-LVC#ACS,20250621,2
N831-3-1940102025-ZH#AMD,20251008,2
N831-3-1940102025-ZH#AMD,20251009,2
N831-3-1940102025-ZH#AMD,20251015,2
N831-3-1940102025-ZH#AMD,20251016,2
N831-4-1900102025-AMD#ZH,20251007,2
N831-4-1900102025-AMD#ZH,20251008,2
N831-4-1900102025-AMD#ZH,20251014,2
N831-4-1900102025-AMD#ZH,20251015,2
N839-1-1725112025-BNO#GBL,20251110,2
N839-1-1725112025-BNO#GBL,20251111,2
N839-1-1725112025-BNO#GBL,20251112,2
N839-1-1725112025-BNO#GBL,20251117,2
N839-1-1725112025-BNO#GBL,20251118,2
N839-1-1725112025-BNO#GBL,20251119,2
N839-1-1725112025-BNO#GBL,20251124,2
N839-1-1725112025-BNO#GBL,20251125,2
N839-1-1725112025-BNO#GBL,20251126,2
N839-2-1950072025-GBL#BNO,20250702,2
N839-2-1950072025-GBL#BNO,20250703,2
N839-2-2050112025-GBL#BNO,20251111,2
N839-2-2050112025-GBL#BNO,20251112,2
N839-2-2050112025-GBL#BNO,20251113,2
N839-2-2050112025-GBL#BNO,20251118,2
N839-2-2050112025-GBL#BNO,20251119,2
N839-2-2050112025-GBL#BNO,20251120,2
N839-2-2050112025-GBL#BNO,20251125,2
N839-2-2050112025-GBL#BNO,20251126,2
N839-2-2050112025-GBL#BNO,20251127,2
N844-1-1920072025-KHG#GET,20250702,2
N844-1-1920072025-KHG#GET,20250703,2
N844-1-1920102025-KHG#GET,20251008,2
N844-1-1920102025-KHG#GET,20251009,2
N844-1-1920102025-KHG#GET,20251015,2
N844-1-1920102025-KHG#GET,20251016,2
N844-2-1440102025-GET#KHG,20251007,2
N844-2-1440102025-GET#KHG,20251008,2
N844-2-1440102025-GET#KHG,20251014,2
N844-2-1440102025-GET#KHG,20251015,2
N874-1-1145062025-BUD#BOL,20250610,2
N874-2-1645062025-BOL#BUD,20250611,2
N880-1-1440102025-PQB#ZAG,20251008,2
N880-1-1440102025-PQB#ZAG,20251015,2
N880-1-1440102025-PQB#ZAG,20251022,2
N885-1-1440062025-ZAG#AMD,20250620,2
N885-2-0200062025-AMD#ZAG,20250621,2
N885-2-0200062025-AMD#ZAG,20250622,2
N893-1-1930082025-QPA#QVK,20250827,2
N893-1-1930082025-QPA#QVK,20250828,2
N893-2-1930082025-QVK#QPA,20250826,2
N893-2-1930082025-QVK#QPA,20250827,2
N903-1-2115102025-PRA#ZAG,20251013,2
N903-1-2115102025-PRA#ZAG,20251014,2
N903-1-2115102025-PRA#ZAG,20251020,2
N903-1-2115102025-PRA#ZAG,20251021,2
N903-2-1945102025-ZAG#PRA,20251013,2
N903-2-1945102025-ZAG#PRA,20251014,2
N903-2-1945102025-ZAG#PRA,20251020,2
N903-2-1945102025-ZAG#PRA,20251021,2
N907-1-1935102025-PAD#N1X,20251008,2
N907-1-1935102025-PAD#N1X,20251015,2
N907-1-1935102025-PAD#N1X,20251022,2
N907-2-1825102025-N1X#PAD,20251008,2
N907-2-1825102025-N1X#PAD,20251015,2
N907-2-1825102025-N1X#PAD,20251022,2
N908-1-1710062025-BTS#QDU,20250609,2
N908-1-1710062025-BTS#QDU,20250610,2
N908-1-1710062025-BTS#QDU,20250611,2
N908-1-1710092025-BTS#QDU,20250908,2
N908-1-1710092025-BTS#QDU,20250909,2
N908-1-1710092025-BTS#QDU,20250910,2
N908-1-1710092025-BTS#QDU,20250915,2
N908-1-1710092025-BTS#QDU,20250916,2
N908-1-1710092025-BTS#QDU,20250917,2
N908-1-1710092025-BTS#QDU,20250922,2
N908-1-1710092025-BTS#QDU,20250923,2
N908-1-1710092025-BTS#QDU,20250924,2
N908-2-1330062025-QDU#BTS,20250610,2
N908-2-1330062025-QDU#BTS,20250611,2
N908-2-1330062025-QDU#BTS,20250612,2
N908-2-1330092025-QDU#BTS,20250909,2
N908-2-1330092025-QDU#BTS,20250910,2
N908-2-1330092025-QDU#BTS,20250911,2
N908-2-1330092025-QDU#BTS,20250916,2
N908-2-1330092025-QDU#BTS,20250917,2
N908-2-1330092025-QDU#BTS,20250918,2
N908-2-1330092025-QDU#BTS,20250923,2
N908-2-1330092025-QDU#BTS,20250924,2
N908-2-1330092025-QDU#BTS,20250925,2
N917-1-1340092025-QPA#KRK,20250922,2
N917-1-1340092025-QPA#KRK,20250923,2
N917-2-1840092025-KRK#QPA,20250923,2
N917-2-1840092025-KRK#QPA,20250924,2
N919-1-1515112025-QRJ#WRO,20251108,2
N919-1-1515112025-QRJ#WRO,20251115,2
N919-1-1515112025-QRJ#WRO,20251122,2
N919-1-1515112025-QRJ#WRO,20251129,2
N919-2-2100112025-WRO#QRJ,20251108,2
N919-2-2100112025-WRO#QRJ,20251109,2
N919-2-2100112025-WRO#QRJ,20251115,2
N919-2-2100112025-WRO#QRJ,20251116,2
N919-2-2100112025-WRO#QRJ,20251122,2
N919-2-2100112025-WRO#QRJ,20251123,2
N947-3-1155062025-N#QS,20250608,2
N947-3-1155062025-N#QS,20250615,2
N947-3-1155092025-N#QS,20250921,2
N947-3-1155092025-N#QS,20250928,2
N947-4-1950062025-QS#N,20250613,2
N947-4-1950092025-QS#N,20250919,2
N947-4-1950092025-QS#N,20250926,2
N953-3-1415102025-LYO#ZAG,20251008,2
N953-3-1415102025-LYO#ZAG,20251015,2
N953-3-1415102025-LYO#ZAG,20251022,2
N973-3-1905092025-LBJ#QDU,20250929,2
N973-4-1600092025-QDU#LBJ,20250929,2
N975-2-2159092025-QS#ZAG,20250922,2
N975-2-2159092025-QS#ZAG,20250929,2
N980-8-2045062025-BM#TNK,20250609,2
N980-8-2045062025-BM#TNK,20250610,2
N980-8-2045092025-BM#TNK,20250908,2
N980-8-2045092025-BM#TNK,20250909,2
N980-8-2045092025-BM#TNK,20250915,2
N980-8-2045092025-BM#TNK,20250916,2
N980-8-2045092025-BM#TNK,20250922,2
N980-8-2045092025-BM#TNK,20250923,2
N980-8-2145112025-BM#SOF,20251111,2
N980-8-2145112025-BM#SOF,20251118,2
N980-8-2145112025-BM#TNK,20251112,2
N980-8-2145112025-BM#TNK,20251119,2
N980-8-2145112025-BM#TNK,20251126,2
N980-9-1430062025-TNK#BM,20250610,2
N980-9-1430062025-TNK#BM,20250611,2
N980-9-1430092025-TNK#BM,20250909,2
N980-9-1430092025-TNK#BM,20250910,2
N980-9-1430092025-TNK#BM,20250916,2
N980-9-1430092025-TNK#BM,20250917,2
N980-9-1430092025-TNK#BM,20250923,2
N980-9-1430092025-TNK#BM,20250924,2
N980-9-1530112025-TNK#BM,20251110,2
N980-9-1530112025-TNK#BM,20251117,2
N980-9-1530112025-TNK#BM,20251124,2
N980-9-2125112025-SOF#BM,20251111,2
N980-9-2125112025-SOF#BM,20251118,2
N980-9-2125112025-SOF#BM,20251125,2
N981-3-0555062025-PLDT#M,20250609,2
N981-3-0555062025-PLDT#M,20250616,2
N981-3-0555062025-PLDT#M,20250623,2
N981-3-0555092025-PLDT#M,20250908,2
N981-3-0555092025-PLDT#M,20250909,2
N981-3-0555092025-PLDT#M,20250915,2
N981-3-0555092025-PLDT#M,20250916,2
N981-3-0555092025-PLDT#M,20250917,2
N981-3-0555092025-PLDT#M,20250922,2
N981-3-0555092025-PLDT#M,20250923,2
N981-4-1930062025-M#PLDT,20250616,2
N981-4-1930092025-M#PLDT,20250909,2
N981-4-1930092025-M#PLDT,20250910,2
N981-4-1930092025-M#PLDT,20250916,2
N981-4-1930092025-M#PLDT,20250917,2
N981-4-1930092025-M#PLDT,20250923,2
N981-4-1930092025-M#PLDT,20250924,2
N982-2-0425092025-B#SOF,20250923,2
N997-1-1840102025-ZAG#ROM,20251013,2
N997-1-1840102025-ZAG#ROM,20251014,2
N997-1-1840102025-ZAG#ROM,20251020,2
N997-1-1840102025-ZAG#ROM,20251021,2
N997-1-1940112025-ZAG#ROM,20251112,2
N997-1-1940112025-ZAG#ROM,20251119,2
N997-1-1940112025-ZAG#ROM,20251126,2
N997-2-1920102025-ROM#ZAG,20251014,2
N997-2-1920102025-ROM#ZAG,20251015,2
N997-2-1920102025-ROM#ZAG,20251021,2
N997-2-1920102025-ROM#ZAG,20251022,2
N997-2-2020112025-ROM#ZAG,20251113,2
N997-2-2020112025-ROM#ZAG,20251120,2
N997-2-2020112025-ROM#ZAG,20251127,2
S1718-1-0525062025-GBL#BDX,20250616,2
S1718-1-0525062025-GBL#BDX,20250623,2
S1718-1-0525062025-GBL#MPT,20250617,2
S1718-1-0525062025-GBL#MPT,20250624,2
S1718-1-0525102025-GBL#BDX,20251006,2
S1718-1-0525102025-GBL#BDX,20251009,2
S1718-1-0525102025-GBL#BDX,20251013,2
S1718-1-0525102025-GBL#BDX,20251016,2
S1718-1-0525102025-GBL#MPT,20251007,2
S1718-1-0525102025-GBL#MPT,20251014,2
S1718-1-0525102025-GBL#MPT,20251020,2
S1718-1-0625112025-GBL#BDX,20251103,2
S1718-1-0625112025-GBL#BDX,20251104,2
S1718-1-0625112025-GBL#BDX,20251117,2
S1718-1-0625112025-GBL#BDX,20251118,2
S1718-1-0625112025-GBL#BDX,20251124,2
S1718-1-0625112025-GBL#BDX,20251125,2
S1718-1-0625112025-GBL#MPT,20251105,2
S1718-1-0625112025-GBL#MPT,20251110,2
S1718-1-0625112025-GBL#MPT,20251119,2
S1718-1-1025072025-MPT#BDX,20250710,2
S1718-1-1025072025-MPT#BDX,20250717,2
S1718-1-1025072025-MPT#BDX,20250724,2
S1718-1-1025102025-MPT#BDX,20251008,2
S1718-1-1025102025-MPT#BDX,20251015,2
S1718-2-0515062025-BDX#GBL,20250616,2
S1718-2-0515062025-BDX#GBL,20250623,2
S1718-2-0515062025-BDX#MPT,20250617,2
S1718-2-0515062025-BDX#MPT,20250624,2
S1718-2-0515102025-BDX#GBL,20251006,2
S1718-2-0515102025-BDX#GBL,20251009,2
S1718-2-0515102025-BDX#GBL,20251013,2
S1718-2-0515102025-BDX#GBL,20251016,2
S1718-2-0515102025-BDX#MPT,20251007,2
S1718-2-0515102025-BDX#MPT,20251014,2
S1718-2-0515102025-BDX#MPT,20251020,2
S1718-2-0615112025-BDX#GBL,20251103,2
S1718-2-0615112025-BDX#GBL,20251104,2
S1718-2-0615112025-BDX#GBL,20251117,2
S1718-2-0615112025-BDX#GBL,20251118,2
S1718-2-0615112025-BDX#GBL,20251124,2
S1718-2-0615112025-BDX#GBL,20251125,2
S1718-2-0615112025-BDX#MPT,20251105,2
S1718-2-0615112025-BDX#MPT,20251110,2
S1718-2-0615112025-BDX#MPT,20251119,2
S1718-2-1225072025-MPT#GBL,20250710,2
S1718-2-1225072025-MPT#GBL,20250717,2
S1718-2-1225072025-MPT#GBL,20250724,2
S1718-2-1225102025-MPT#GBL,20251008,2
S1718-2-1225102025-MPT#GBL,20251015,2
S1736-1-1355102025-LYO#THO,20251007,2
S1736-1-1355102025-LYO#THO,20251008,2
S1736-1-1355102025-LYO#THO,20251009,2
S1736-1-1355102025-LYO#THO,20251014,2
S1736-1-1355102025-LYO#THO,20251015,2
S1736-1-1355102025-LYO#THO,20251016,2
S1736-1-1455112025-LYO#THO,20251104,2
S1736-1-1455112025-LYO#THO,20251118,2
S1736-1-1455112025-LYO#THO,20251125,2
S1736-2-1450102025-THO#LYO,20251007,2
S1736-2-1450102025-THO#LYO,20251008,2
